coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id,linked_rule_ids,filing_mode,physical_submission,applicant_visit,inspection,testing_or_notarisation,documents,procedure_urls
RJ-land_revenue,IN-RJ,land_revenue,property_and_transaction_dependent,https://apnakhata.raj.nic.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
RJ-deed_registration,IN-RJ,deed_registration,property_and_transaction_dependent,https://apnakhata.raj.nic.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
RJ-encumbrance_title,IN-RJ,encumbrance_title,property_and_transaction_dependent,https://apnakhata.raj.nic.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
RJ-land_use_eligibility,IN-RJ,land_use_eligibility,property_and_transaction_dependent,https://apnakhata.raj.nic.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
RJ-boundary_survey,IN-RJ,boundary_survey,property_and_transaction_dependent,https://apnakhata.raj.nic.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
RJ-property_tax,IN-RJ,property_tax,property_and_transaction_dependent,https://apnakhata.raj.nic.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-property_ror,IN-SK,property_ror,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,https://ilrms.sikkim.gov.in/,AX_DOLR,directory_routing_only,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-property_mutation,IN-SK,property_mutation,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-land_revenue,IN-SK,land_revenue,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-deed_registration,IN-SK,deed_registration,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-encumbrance_title,IN-SK,encumbrance_title,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-land_use_eligibility,IN-SK,land_use_eligibility,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-boundary_survey,IN-SK,boundary_survey,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
SK-property_tax,IN-SK,property_tax,property_and_transaction_dependent,https://ilrms.sikkim.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
TN-property_ror,IN-TN,property_ror,property_and_transaction_dependent,https://eservices.tn.gov.in/,https://eservices.tn.gov.in/,AX_TN,partial_rule_research,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,AX025-V1,online,unverified,unverified,unverified,unverified,Survey/subdivision identifiers; patta and FMB; transfer history,https://eservices.tn.gov.in/
TN-property_mutation,IN-TN,property_mutation,property_and_transaction_dependent,https://eservices.tn.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
TN-land_revenue,IN-TN,land_revenue,property_and_transaction_dependent,https://eservices.tn.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
TN-deed_registration,IN-TN,deed_registration,property_and_transaction_dependent,https://eservices.tn.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
TN-encumbrance_title,IN-TN,encumbrance_title,property_and_transaction_dependent,https://eservices.tn.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
TN-land_use_eligibility,IN-TN,land_use_eligibility,property_and_transaction_dependent,https://eservices.tn.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
TN-boundary_survey,IN-TN,boundary_survey,property_and_transaction_dependent,https://eservices.tn.gov.in/,,,research_required,"Resolve current local law, competent office, applicant/parcel eligibility, fees, documents, deadlines and physical steps. Verify current tenure, protected/tribal-area, agricultural-buyer, ceiling, conversion and lease restrictions for the parcel; no eligibility inferred.",,,unverified,unverified,unverified,unverified,unverified,,
