coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id,linked_rule_ids,filing_mode,physical_submission,applicant_visit,inspection,testing_or_notarisation,documents,procedure_urls
TR-labour_welfare_fund,IN-TR,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-factory_licensing,IN-TR,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-pollution_cte,IN-TR,pollution_cte,requires_activity_and_local_law_review,http://tspcb.tripura.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
TR-pollution_cto,IN-TR,pollution_cto,requires_activity_and_local_law_review,http://tspcb.tripura.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
TR-hazardous_waste,IN-TR,hazardous_waste,requires_activity_and_local_law_review,http://tspcb.tripura.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
TR-fire_safety,IN-TR,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-municipal_trade,IN-TR,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,,,unverified,unverified,unverified,unverified,unverified,,
TR-building_occupancy,IN-TR,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,,,unverified,unverified,unverified,unverified,unverified,,
TR-state_drug_licensing,IN-TR,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-excise,IN-TR,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-legal_metrology,IN-TR,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-rera,IN-TR,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-psara,IN-TR,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-state_food_safety,IN-TR,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-groundwater,IN-TR,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TR-boilers,IN-TR,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
UP-professional_tax,IN-UP,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S016,,unverified,unverified,unverified,unverified,unverified,,
UP-shops_establishments,IN-UP,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-labour_welfare_fund,IN-UP,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-factory_licensing,IN-UP,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-pollution_cte,IN-UP,pollution_cte,requires_activity_and_local_law_review,http://www.uppcb.com,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-pollution_cto,IN-UP,pollution_cto,requires_activity_and_local_law_review,http://www.uppcb.com,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-hazardous_waste,IN-UP,hazardous_waste,requires_activity_and_local_law_review,http://www.uppcb.com,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-fire_safety,IN-UP,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S016,,unverified,unverified,unverified,unverified,unverified,,
UP-municipal_trade,IN-UP,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S016,,unverified,unverified,unverified,unverified,unverified,,
