review_id,rule_id,field_name,review_status,evidence_ids_json,review_note
S-PB-PSDT-ELECT-V1-documents,S-PB-PSDT-ELECT-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-PB-PSDT-ELECT-V1-application_url,S-PB-PSDT-ELECT-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-PB-PSDT-ELECT-V1-filing_mode,S-PB-PSDT-ELECT-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-PB-PSDT-ELECT-V1-physical_submission,S-PB-PSDT-ELECT-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-PB-PSDT-ELECT-V1-applicant_visit,S-PB-PSDT-ELECT-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-PB-PSDT-ELECT-V1-inspection,S-PB-PSDT-ELECT-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-governing_law,S-MH-PT-REG-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-applicability_text,S-MH-PT-REG-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-turnover_basis,S-MH-PT-REG-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-employee_basis,S-MH-PT-REG-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-deadline_text,S-MH-PT-REG-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-documents,S-MH-PT-REG-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-application_url,S-MH-PT-REG-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-filing_mode,S-MH-PT-REG-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-physical_submission,S-MH-PT-REG-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-applicant_visit,S-MH-PT-REG-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
S-MH-PT-REG-V1-inspection,S-MH-PT-REG-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
